date,dlog_GoldPrice,dlog_VNIndex_pos,dlog_VNIndex_neg,dlog_OilPrice_pos,dlog_OilPrice_neg,dlog_ExchangeRate_pos,dlog_ExchangeRate_neg,d_CPI_pos,d_CPI_neg,d_IR_pos,d_IR_neg,dlog_GoldReserve_pos,dlog_GoldReserve_neg,dlog_M2_pos,dlog_M2_neg,dlog_GoldDemand_pos,dlog_GoldDemand_neg,dlog_VNIndex,dlog_OilPrice,dlog_ExchangeRate,d_CPI,d_IR,dlog_M2,dlog_GoldReserve,dlog_GoldDemand
2017-05-17,0.141944665,0.0,-0.252440042,0.819005397,0.0,0.132655337,0.0,0.0022,0.0,0.0,0.0,0.0,-0.009585013,0.024415091,0.0,0.24818754659908526,0.24818754659908526,-0.252440042,0.819005397,0.132655337,0.0022,0.0,0.024415091,-0.009585013,0.2481875465990852
2017-05-18,0.57987575,0.439633842,0.0,0.650408797,0.0,0.220701921,0.0,0.0022,0.0,0.0,0.0,0.0,-0.009585013,0.024415091,0.0,0.24818754659908526,0.24818754659908526,0.439633842,0.650408797,0.220701921,0.0022,0.0,0.024415091,-0.009585013,0.2481875465990852
2017-05-19,-0.324881986,0.05636475,0.0,1.92622328,0.0,0.0,-0.353357258,0.0022,0.0,0.0,0.0,0.0,-0.009585013,0.024415091,0.0,0.24818754659908526,0.24818754659908526,0.05636475,1.92622328,-0.353357258,0.0022,0.0,0.024415091,-0.009585013,0.2481875465990852
2017-05-22,0.07071636,1.503192861,0.0,0.969057321,0.0,0.110558331,0.0,0.0022,0.0,0.0,0.0,0.0,-0.009585013,0.024415091,0.0,0.24818754659908526,0.24818754659908526,1.503192861,0.969057321,0.110558331,0.0022,0.0,0.024415091,-0.009585013,0.2481875465990852
2017-05-23,0.070666387,0.767393091,0.0,0.608262446,0.0,0.220750642,0.0,0.0022,0.0,0.0,0.0,0.0,-0.009585013,0.024415091,0.0,0.24818754659908526,0.24818754659908526,0.767393091,0.608262446,0.220750642,0.0022,0.0,0.024415091,-0.009585013,0.2481875465990852
2017-05-24,-0.21214915,0.0,-0.594249271,0.0,-0.2546275,0.0,-0.331308972,0.0022,0.0,0.0,0.0,0.0,-0.009585013,0.024415091,0.0,0.24818754659908526,0.24818754659908526,-0.594249271,-0.2546275,-0.331308972,0.0022,0.0,0.024415091,-0.009585013,0.2481875465990852
2017-05-25,0.141482763,0.583500628,0.0,0.0,-4.862347871,0.110558331,0.0,0.0022,0.0,0.0,0.0,0.0,-0.009585013,0.024415091,0.0,0.24818754659908526,0.24818754659908526,0.583500628,-4.862347871,0.110558331,0.0022,0.0,0.024415091,-0.009585013,0.2481875465990852
2017-05-26,-0.113170192,0.0,-0.382327274,2.058147025,0.0,0.220750642,0.0,0.0022,0.0,0.0,0.0,0.0,-0.009585013,0.024415091,0.0,0.24818754659908526,0.24818754659908526,-0.382327274,2.058147025,0.220750642,0.0022,0.0,0.024415091,-0.009585013,0.2481875465990852
2017-05-29,0.325019717,0.629254234,0.0,0.0,0.0,0.286249232,0.0,0.0022,0.0,0.0,0.0,0.0,-0.009585013,0.024415091,0.0,0.24818754659908526,0.24818754659908526,0.629254234,0.0,0.286249232,0.0022,0.0,0.024415091,-0.009585013,0.2481875465990852
2017-05-30,-0.056449338,0.132605585,0.0,0.100796299,0.0,0.0,-0.176056384,0.0022,0.0,0.0,0.0,0.0,-0.009585013,0.024415091,0.0,0.24818754659908526,0.24818754659908526,0.132605585,0.100796299,-0.176056384,0.0022,0.0,0.024415091,-0.009585013,0.2481875465990852
2017-05-31,-0.296882949,0.0,-1.193055194,0.0,-2.737098971,0.044043163,0.0,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,-1.193055194,-2.737098971,0.044043163,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-01,0.155620036,0.167832964,0.0,0.062105374,0.0,0.0,-0.044043163,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,0.167832964,0.062105374,-0.044043163,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-02,-0.113154185,0.274152225,0.0,0.0,-1.333353087,0.0,-0.110192849,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,0.274152225,-1.333353087,-0.110192849,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-05,0.564494866,0.0,-0.317436999,0.0,-0.588979406,0.110192849,0.0,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,-0.317436999,-0.588979406,0.110192849,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-06,0.028141269,0.655377501,0.0,1.528345461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,0.655377501,1.528345461,0.0,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-07,0.224845514,1.170557348,0.0,0.0,-4.962159219,0.0,0.0,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,1.170557348,-4.962159219,0.0,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-08,-0.098307711,0.0,-0.139585918,0.0,-0.262352577,0.0,-0.066101137,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,-0.139585918,-0.262352577,-0.066101137,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-09,-0.33779061,0.0,-0.298436098,0.306011168,0.0,0.0,-0.044091711,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,-0.298436098,0.306011168,-0.044091711,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-12,-0.112850908,0.249202216,0.0,0.609227298,0.0,0.044091711,0.0,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,0.249202216,0.609227298,0.044091711,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-13,-0.070596544,0.0,-0.031948457,0.670200325,0.0,0.022038568,0.0,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,-0.031948457,0.670200325,0.022038568,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-14,0.042363907,0.950084995,0.0,0.0,-3.553005303,0.04406257,0.0,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,0.950084995,-3.553005303,0.04406257,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-15,-0.014119308,0.279197358,0.0,0.0,-0.71700957,0.0,-0.132245997,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,0.279197358,-0.71700957,-0.132245997,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-16,-0.141302835,0.180010954,0.0,0.582961292,0.0,0.06614486,0.0,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,0.180010954,0.582961292,0.06614486,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-19,-0.198160008,0.262209262,0.0,0.0,-1.101506023,0.066101137,0.0,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,0.262209262,-1.101506023,0.066101137,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-20,-0.255355508,0.501522594,0.0,0.0,-2.055336111,0.088066937,0.0,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,0.501522594,-2.055336111,0.088066937,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-21,0.056802046,0.0,-0.245222845,0.0,-2.004261917,0.0,-0.198259785,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,-0.245222845,-2.004261917,-0.198259785,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-22,0.156039467,0.351993689,0.0,0.117633233,0.0,0.0,-0.022053148,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,0.351993689,0.117633233,-0.022053148,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-23,-0.056713457,0.0,-0.358523789,0.772928078,0.0,0.17628916,0.0,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,-0.358523789,0.772928078,0.17628916,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-26,0.226661097,0.630144779,0.0,0.882700273,0.0,0.0,-0.022019157,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,0.630144779,0.882700273,-0.022019157,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-27,-0.553389138,0.343342416,0.0,2.308937868,0.0,0.0,-0.022024006,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,0.343342416,2.308937868,-0.022024006,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-28,0.213204544,0.0,-0.822098567,1.101258461,0.0,0.110071558,0.0,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,-0.822098567,1.101258461,0.110071558,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-29,0.113523497,0.577344785,0.0,0.312430515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018277111,0.0,0.0,-0.012773594,0.24818754659908526,0.24818754659908526,0.577344785,0.312430515,0.0,0.0,0.0,-0.012773594,0.018277111,0.2481875465990852
2017-06-30,-0.127723,0.284841458,0.0,2.508382339,0.0,0.0,-0.110071558,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,0.24818754659908526,0.24818754659908526,0.284841458,2.508382339,-0.110071558,-0.0056,0.0,0.004661117,-0.00277521,0.2481875465990852
2017-07-03,-0.071027775,0.482376182,0.0,0.0,0.0,0.154066279,0.0,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,-0.35210817719892384,-0.35210817719892384,0.482376182,0.0,0.154066279,-0.0056,0.0,0.004661117,-0.00277521,-0.3521081771989238
2017-07-04,-0.45577632,0.250586439,0.0,0.0,0.0,0.004398408,0.0,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,-0.35210817719892384,-0.35210817719892384,0.250586439,0.0,0.004398408,-0.0056,0.0,0.004661117,-0.00277521,-0.3521081771989238
2017-07-05,-0.114269403,0.0,-0.424437936,0.0,-1.997213319,0.0,-0.004398408,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,-0.35210817719892384,-0.35210817719892384,-0.424437936,-1.997213319,-0.004398408,-0.0056,0.0,0.004661117,-0.00277521,-0.3521081771989238
2017-07-06,0.0,0.597553743,0.0,0.90478384,0.0,0.0,-0.021994941,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,-0.35210817719892384,-0.35210817719892384,0.597553743,0.90478384,-0.021994941,-0.0056,0.0,0.004661117,-0.00277521,-0.3521081771989238
2017-07-07,-0.057183704,0.412983332,0.0,0.0,-2.829641836,0.0,-0.110047331,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,-0.35210817719892384,-0.35210817719892384,0.412983332,-2.829641836,-0.110047331,-0.0056,0.0,0.004661117,-0.00277521,-0.3521081771989238
2017-07-10,-0.315096222,0.0,-1.010537075,0.338409798,0.0,0.0,0.0,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,-0.35210817719892384,-0.35210817719892384,-1.010537075,0.338409798,0.0,-0.0056,0.0,0.004661117,-0.00277521,-0.3521081771989238
2017-07-11,0.100365626,0.0,-1.204622939,1.475546557,0.0,0.0,-0.022024006,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,-0.35210817719892384,-0.35210817719892384,-1.204622939,1.475546557,-0.022024006,-0.0056,0.0,0.004661117,-0.00277521,-0.3521081771989238
2017-07-12,0.085947577,0.78484771,0.0,0.927773388,0.0,0.022024006,0.0,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,-0.35210817719892384,-0.35210817719892384,0.78484771,0.927773388,0.022024006,-0.0056,0.0,0.004661117,-0.00277521,-0.3521081771989238
2017-07-13,0.171673862,0.583332837,0.0,1.267222551,0.0,0.0,0.0,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,-0.35210817719892384,-0.35210817719892384,0.583332837,1.267222551,0.0,-0.0056,0.0,0.004661117,-0.00277521,-0.3521081771989238
2017-07-14,-0.014294904,0.334010228,0.0,1.015237146,0.0,0.0,0.0,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,-0.35210817719892384,-0.35210817719892384,0.334010228,1.015237146,0.0,-0.0056,0.0,0.004661117,-0.00277521,-0.3521081771989238
2017-07-17,0.399486906,0.0,-0.259403518,0.0,-1.102118125,0.044033466,0.0,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,-0.35210817719892384,-0.35210817719892384,-0.259403518,-1.102118125,0.044033466,-0.0056,0.0,0.004661117,-0.00277521,-0.3521081771989238
2017-07-18,0.170721339,0.0,-1.401051029,0.822337462,0.0,0.0,0.0,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,-0.35210817719892384,-0.35210817719892384,-1.401051029,0.822337462,0.0,-0.0056,0.0,0.004661117,-0.00277521,-0.3521081771989238
2017-07-19,-0.042653018,0.578596214,0.0,1.497354179,0.0,0.066013865,0.0,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,-0.35210817719892384,-0.35210817719892384,0.578596214,1.497354179,0.066013865,-0.0056,0.0,0.004661117,-0.00277521,-0.3521081771989238
2017-07-20,-0.199288322,0.0,-0.359766345,0.0,-0.788664431,0.0,-0.02199978,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,-0.35210817719892384,-0.35210817719892384,-0.359766345,-0.788664431,-0.02199978,-0.0056,0.0,0.004661117,-0.00277521,-0.3521081771989238
2017-07-21,0.199288322,0.044228794,0.0,0.0,-2.053904219,0.0,-0.110071558,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,-0.35210817719892384,-0.35210817719892384,0.044228794,-2.053904219,-0.110071558,-0.0056,0.0,0.004661117,-0.00277521,-0.3521081771989238
2017-07-24,0.227272825,0.0,-1.168196322,0.934891036,0.0,0.044043163,0.0,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,-0.35210817719892384,-0.35210817719892384,-1.168196322,0.934891036,0.044043163,-0.0056,0.0,0.004661117,-0.00277521,-0.3521081771989238
2017-07-25,-0.028380871,0.0,-0.334783494,3.320160252,0.0,0.066028395,0.0,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,-0.35210817719892384,-0.35210817719892384,-0.334783494,3.320160252,0.066028395,-0.0056,0.0,0.004661117,-0.00277521,-0.3521081771989238
2017-07-26,-0.255790959,1.561487863,0.0,1.681409617,0.0,0.0,-0.088047551,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,-0.35210817719892384,-0.35210817719892384,1.561487863,1.681409617,-0.088047551,-0.0056,0.0,0.004661117,-0.00277521,-0.3521081771989238
2017-07-27,0.482612718,0.500467801,0.0,0.962826244,0.0,0.0,-0.022024006,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,-0.35210817719892384,-0.35210817719892384,0.500467801,0.962826244,-0.022024006,-0.0056,0.0,0.004661117,-0.00277521,-0.3521081771989238
2017-07-28,-0.226821759,0.0,-0.25899705,1.356708063,0.0,0.123272006,0.0,0.0,-0.0056,0.0,0.0,0.0,-0.00277521,0.004661117,0.0,-0.35210817719892384,-0.35210817719892384,-0.25899705,1.356708063,0.123272006,-0.0056,0.0,0.004661117,-0.00277521,-0.3521081771989238
2017-07-31,0.283446902,0.817437966,0.0,0.98069434,0.0,0.0,-0.008800106,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,0.817437966,0.98069434,-0.008800106,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-01,-0.099115052,0.883499774,0.0,0.0,-2.052385924,0.0,-0.026404964,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,0.883499774,-2.052385924,-0.026404964,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-02,0.014165309,0.0,-0.259118759,0.830048292,0.0,0.0,0.0,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,-0.259118759,0.830048292,0.0,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-03,-0.127560077,0.487047066,0.0,0.0,-1.155847807,0.022004621,0.0,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,0.487047066,-1.155847807,0.022004621,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-04,0.269102917,0.409979695,0.0,1.095345637,0.0,0.0,0.0,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,0.409979695,1.095345637,0.0,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-07,-0.184044789,0.0,-0.006333644,0.0,-0.404285976,0.02199978,0.0,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,-0.006333644,-0.404285976,0.02199978,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-08,-0.028344671,0.8062067,0.0,0.0,-0.609510217,0.0,-0.02199978,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,0.8062067,-0.609510217,-0.02199978,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-09,0.113330512,0.0,-0.839148115,1.05413504,0.0,0.017600211,0.0,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,-0.839148115,1.05413504,0.017600211,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-10,0.198019867,0.0,-2.511150536,0.0,-2.14010002,0.004399569,0.0,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,-2.511150536,-2.14010002,0.004399569,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-11,0.605763633,0.499025669,0.0,0.55470096,0.0,0.0,-0.013199287,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,0.499025669,0.55470096,-0.013199287,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-14,0.09826631,0.0,-0.163043514,0.0,-2.531255477,0.0,0.0,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,-0.163043514,-2.531255477,0.0,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-15,0.0,0.57721895,0.0,0.0,-0.042034469,0.0,0.0,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,0.57721895,-0.042034469,0.0,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-16,-0.576938208,0.0,-0.71588557,0.0,-1.631910752,0.0,0.0,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,-0.71588557,-1.631910752,0.0,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-17,0.338123737,0.308174634,0.0,0.575265249,0.0,0.004399956,0.0,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,0.308174634,0.575265249,0.004399956,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-18,0.070298773,0.0,-1.387772061,3.1781893,0.0,0.0,0.0,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,-1.387772061,3.1781893,0.0,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-21,0.112375345,0.601214693,0.0,0.0,-2.500651244,0.0,-0.004399956,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,0.601214693,-2.500651244,-0.004399956,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-22,0.070170517,0.101587641,0.0,0.547139412,0.0,0.004399956,0.0,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,0.101587641,0.547139412,0.004399956,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-23,-0.252844635,0.0,-0.755253097,1.664970824,0.0,0.008799331,0.0,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,-0.755253097,1.664970824,0.008799331,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-24,0.126502231,0.53110204,0.0,0.0,-2.529134701,0.035189584,0.0,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,0.53110204,-2.529134701,0.035189584,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-25,-0.056203458,0.337338733,0.0,0.864163877,0.0,0.0,-0.026391027,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,0.337338733,0.864163877,-0.026391027,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-28,0.44874567,0.355641307,0.0,0.0,-2.658317087,0.0,-0.030798337,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,0.355641307,-2.658317087,-0.030798337,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-29,0.59984835,0.271718201,0.0,0.129226811,0.0,0.0,0.0,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,0.271718201,0.129226811,0.0,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-30,0.0,0.051672244,0.0,0.0,-1.082027436,0.0,0.0,0.0,-0.0018,0.0,0.0,0.0,-0.010365326,0.011342339,0.0,-0.35210817719892384,-0.35210817719892384,0.051672244,-1.082027436,0.0,-0.0018,0.0,0.011342339,-0.010365326,-0.3521081771989238
2017-08-31,-0.390190016,0.628260837,0.0,2.789281878,0.0,0.0,-0.044014085,0.0012,0.0,0.0,-0.0025,0.017264754,0.0,0.0,-0.013099533,-0.35210817719892384,-0.35210817719892384,0.628260837,2.789281878,-0.044014085,0.0012,-0.0025,-0.013099533,0.017264754,-0.3521081771989238
2017-09-01,0.737292065,0.668967262,0.0,0.126876735,0.0,0.044014085,0.0,0.0012,0.0,0.0,-0.0025,0.017264754,0.0,0.0,-0.013099533,-0.35210817719892384,-0.35210817719892384,0.668967262,0.126876735,0.044014085,0.0012,-0.0025,-0.013099533,0.017264754,-0.3521081771989238
2017-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,-0.0025,0.017264754,0.0,0.0,-0.013099533,-0.35210817719892384,-0.35210817719892384,0.0,0.0,0.0,0.0012,-0.0025,-0.013099533,0.017264754,-0.3521081771989238
2017-09-05,0.896866998,0.436312522,0.0,2.730758531,0.0,0.013200449,0.0,0.0012,0.0,0.0,-0.0025,0.017264754,0.0,0.0,-0.013099533,-0.35210817719892384,-0.35210817719892384,0.436312522,2.730758531,0.013200449,0.0012,-0.0025,-0.013099533,0.017264754,-0.3521081771989238
2017-09-06,-0.041217284,0.545567521,0.0,1.022922176,0.0,0.0,-0.03520507,0.0012,0.0,0.0,-0.0025,0.017264754,0.0,0.0,-0.013099533,-0.35210817719892384,-0.35210817719892384,0.545567521,1.022922176,-0.03520507,0.0012,-0.0025,-0.013099533,0.017264754,-0.3521081771989238
2017-09-07,0.260756341,0.182876508,0.0,0.0,-0.061081138,0.0,0.0,0.0012,0.0,0.0,-0.0025,0.017264754,0.0,0.0,-0.013099533,-0.35210817719892384,-0.35210817719892384,0.182876508,-0.061081138,0.0,0.0012,-0.0025,-0.013099533,0.017264754,-0.3521081771989238
2017-09-08,0.62850323,0.549137778,0.0,0.0,-3.439328011,0.022004621,0.0,0.0012,0.0,0.0,-0.0025,0.017264754,0.0,0.0,-0.013099533,-0.35210817719892384,-0.35210817719892384,0.549137778,-3.439328011,0.022004621,0.0012,-0.0025,-0.013099533,0.017264754,-0.3521081771989238
2017-09-11,-0.464164656,0.402706931,0.0,1.298447562,0.0,0.0,-0.066028395,0.0012,0.0,0.0,-0.0025,0.017264754,0.0,0.0,-0.013099533,-0.35210817719892384,-0.35210817719892384,0.402706931,1.298447562,-0.066028395,0.0012,-0.0025,-0.013099533,0.017264754,-0.3521081771989238
2017-09-12,-0.631436552,0.0,-0.710204459,0.311623811,0.0,0.044023774,0.0,0.0012,0.0,0.0,-0.0025,0.017264754,0.0,0.0,-0.013099533,-0.35210817719892384,-0.35210817719892384,-0.710204459,0.311623811,0.044023774,0.0012,-0.0025,-0.013099533,0.017264754,-0.3521081771989238
2017-09-13,-0.06887527,0.91593378,0.0,2.235761263,0.0,0.0,0.0,0.0012,0.0,0.0,-0.0025,0.017264754,0.0,0.0,-0.013099533,-0.35210817719892384,-0.35210817719892384,0.91593378,2.235761263,0.0,0.0012,-0.0025,-0.013099533,0.017264754,-0.3521081771989238
2017-09-14,-0.23453139,0.061013954,0.0,1.129499705,0.0,0.0,0.0,0.0012,0.0,0.0,-0.0025,0.017264754,0.0,0.0,-0.013099533,-0.35210817719892384,-0.35210817719892384,0.061013954,1.129499705,0.0,0.0012,-0.0025,-0.013099533,0.017264754,-0.3521081771989238
2017-09-15,0.303406659,0.001244795,0.0,0.080192466,0.0,0.0,-0.022009464,0.0012,0.0,0.0,-0.0025,0.017264754,0.0,0.0,-0.013099533,-0.35210817719892384,-0.35210817719892384,0.001244795,0.080192466,-0.022009464,0.0012,-0.0025,-0.013099533,0.017264754,-0.3521081771989238
2017-09-18,-0.124009661,0.640256304,0.0,0.0,-0.040088195,0.026410776,0.0,0.0012,0.0,0.0,-0.0025,0.017264754,0.0,0.0,-0.013099533,-0.35210817719892384,-0.35210817719892384,0.640256304,-0.040088195,0.026410776,0.0012,-0.0025,-0.013099533,0.017264754,-0.3521081771989238
2017-09-19,-0.24848163,0.0,-0.136145375,0.0,-0.683969675,0.0,-0.004401312,0.0012,0.0,0.0,-0.0025,0.017264754,0.0,0.0,-0.013099533,-0.35210817719892384,-0.35210817719892384,-0.136145375,-0.683969675,-0.004401312,0.0012,-0.0025,-0.013099533,0.017264754,-0.3521081771989238
